filepath,label,label_idx,samplerate,frames,duration_s
data/Emotions\Sad\YAF_loaf_sad.wav,Sad,5,24414,54737,2.2420332596051447
data/Emotions\Sad\YAF_long_sad.wav,Sad,5,24414,53543,2.1931268944048496
data/Emotions\Sad\YAF_lore_sad.wav,Sad,5,24414,51628,2.1146882936020317
data/Emotions\Sad\YAF_lose_sad.wav,Sad,5,24414,57812,2.36798558204309
data/Emotions\Sad\YAF_lot_sad.wav,Sad,5,24414,49682,2.0349799295486197
data/Emotions\Sad\YAF_love_sad.wav,Sad,5,24414,52284,2.141558122388793
data/Emotions\Sad\YAF_luck_sad.wav,Sad,5,24414,55652,2.2795117555500943
data/Emotions\Sad\YAF_make_sad.wav,Sad,5,24414,58872,2.4114032931924307
data/Emotions\Sad\YAF_match_sad.wav,Sad,5,24414,55101,2.2569427377734086
data/Emotions\Sad\YAF_merge_sad.wav,Sad,5,24414,58671,2.403170312115999
data/Emotions\Sad\YAF_mess_sad.wav,Sad,5,24414,60270,2.468665519783731
data/Emotions\Sad\YAF_met_sad.wav,Sad,5,24414,53575,2.1944376177603013
data/Emotions\Sad\YAF_mill_sad.wav,Sad,5,24414,52899,2.1667485868763823
data/Emotions\Sad\YAF_mob_sad.wav,Sad,5,24414,57171,2.341730154829196
data/Emotions\Sad\YAF_mode_sad.wav,Sad,5,24414,54795,2.2444089456869007
data/Emotions\Sad\YAF_mood_sad.wav,Sad,5,24414,56182,2.3012206111247644
data/Emotions\Sad\YAF_moon_sad.wav,Sad,5,24414,50972,2.08781846481527
data/Emotions\Sad\YAF_mop_sad.wav,Sad,5,24414,56475,2.31322192184812
data/Emotions\Sad\YAF_mouse_sad.wav,Sad,5,24414,61034,2.4999590398951423
data/Emotions\Sad\YAF_nag_sad.wav,Sad,5,24414,56434,2.311542557548947
data/Emotions\Sad\YAF_name_sad.wav,Sad,5,24414,55743,2.28323912509216
data/Emotions\Sad\YAF_near_sad.wav,Sad,5,24414,54598,2.236339805029901
data/Emotions\Sad\YAF_neat_sad.wav,Sad,5,24414,54030,2.2130744654706316
data/Emotions\Sad\YAF_nice_sad.wav,Sad,5,24414,54992,2.252478086343901
data/Emotions\Sad\YAF_note_sad.wav,Sad,5,24414,59159,2.4231588432866387
data/Emotions\Sad\YAF_numb_sad.wav,Sad,5,24414,53872,2.2066027689030885
data/Emotions\Sad\YAF_pad_sad.wav,Sad,5,24414,56125,2.298885885147866
data/Emotions\Sad\YAF_page_sad.wav,Sad,5,24414,57257,2.345252723846973
data/Emotions\Sad\YAF_pain_sad.wav,Sad,5,24414,53681,2.1987793888752356
data/Emotions\Sad\YAF_pass_sad.wav,Sad,5,24414,61158,2.505038092897518
data/Emotions\Sad\YAF_pearl_sad.wav,Sad,5,24414,56268,2.304743180142541
data/Emotions\Sad\YAF_peg_sad.wav,Sad,5,24414,57646,2.361186204636684
data/Emotions\Sad\YAF_perch_sad.wav,Sad,5,24414,62421,2.5567707053330055
data/Emotions\Sad\YAF_phone_sad.wav,Sad,5,24414,54307,2.224420414516261
data/Emotions\Sad\YAF_pick_sad.wav,Sad,5,24414,60054,2.459818137134431
data/Emotions\Sad\YAF_pike_sad.wav,Sad,5,24414,54171,2.218849840255591
data/Emotions\Sad\YAF_pole_sad.wav,Sad,5,24414,57111,2.3392725485377244
data/Emotions\Sad\YAF_pool_sad.wav,Sad,5,24414,51664,2.116162857376915
data/Emotions\Sad\YAF_puff_sad.wav,Sad,5,24414,50120,2.052920455476366
data/Emotions\Sad\YAF_rag_sad.wav,Sad,5,24414,53016,2.171540919144753
data/Emotions\Sad\YAF_raid_sad.wav,Sad,5,24414,52310,2.142623085115098
data/Emotions\Sad\YAF_rain_sad.wav,Sad,5,24414,52284,2.141558122388793
data/Emotions\Sad\YAF_raise_sad.wav,Sad,5,24414,61934,2.5368231342672236
data/Emotions\Sad\YAF_rat_sad.wav,Sad,5,24414,57710,2.3638076513475874
data/Emotions\Sad\YAF_reach_sad.wav,Sad,5,24414,55278,2.2641926763332516
data/Emotions\Sad\YAF_read_sad.wav,Sad,5,24414,55216,2.2616531498320636
data/Emotions\Sad\YAF_red_sad.wav,Sad,5,24414,53836,2.2051282051282053
data/Emotions\Sad\YAF_ring_sad.wav,Sad,5,24414,55733,2.2828295240435814
data/Emotions\Sad\YAF_ripe_sad.wav,Sad,5,24414,51860,2.124191037929057
data/Emotions\Sad\YAF_road_sad.wav,Sad,5,24414,57537,2.3567215532071764
data/Emotions\Sad\YAF_room_sad.wav,Sad,5,24414,57272,2.345867125419841
data/Emotions\Sad\YAF_rose_sad.wav,Sad,5,24414,56178,2.301056770705333
data/Emotions\Sad\YAF_rot_sad.wav,Sad,5,24414,54436,2.229704268042926
data/Emotions\Sad\YAF_rough_sad.wav,Sad,5,24414,55807,2.285860571803064
data/Emotions\Sad\YAF_rush_sad.wav,Sad,5,24414,58979,2.4157860244122227
data/Emotions\Sad\YAF_said_sad.wav,Sad,5,24414,54920,2.2495289587941345
data/Emotions\Sad\YAF_sail_sad.wav,Sad,5,24414,51912,2.126320963381666
data/Emotions\Sad\YAF_search_sad.wav,Sad,5,24414,58189,2.3834275415745063
data/Emotions\Sad\YAF_seize_sad.wav,Sad,5,24414,57469,2.353936266076841
data/Emotions\Sad\YAF_sell_sad.wav,Sad,5,24414,53367,2.1859179159498647
data/Emotions\Sad\YAF_shack_sad.wav,Sad,5,24414,54934,2.250102400262145
data/Emotions\Sad\YAF_shall_sad.wav,Sad,5,24414,53677,2.198615548455804
data/Emotions\Sad\YAF_shawl_sad.wav,Sad,5,24414,53166,2.177684934873433
data/Emotions\Sad\YAF_sheep_sad.wav,Sad,5,24414,57197,2.342795117555501
data/Emotions\Sad\YAF_shirt_sad.wav,Sad,5,24414,53715,2.200172032440403
data/Emotions\Sad\YAF_should_sad.wav,Sad,5,24414,51179,2.0962972065208487
data/Emotions\Sad\YAF_shout_sad.wav,Sad,5,24414,55651,2.2794707954452362
data/Emotions\Sad\YAF_size_sad.wav,Sad,5,24414,57356,2.349307774227902
data/Emotions\Sad\YAF_soap_sad.wav,Sad,5,24414,50844,2.0825755713934626
data/Emotions\Sad\YAF_soup_sad.wav,Sad,5,24414,59608,2.4415499303678216
data/Emotions\Sad\YAF_sour_sad.wav,Sad,5,24414,56054,2.295977717702957
data/Emotions\Sad\YAF_south_sad.wav,Sad,5,24414,55527,2.2743917424428606
data/Emotions\Sad\YAF_sub_sad.wav,Sad,5,24414,55730,2.282706643729008
data/Emotions\Sad\YAF_such_sad.wav,Sad,5,24414,56229,2.3031457360530845
data/Emotions\Sad\YAF_sure_sad.wav,Sad,5,24414,55015,2.253420168755632
data/Emotions\Sad\YAF_take_sad.wav,Sad,5,24414,53339,2.1847710330138446
data/Emotions\Sad\YAF_talk_sad.wav,Sad,5,24414,55887,2.2891373801916934
data/Emotions\Sad\YAF_tape_sad.wav,Sad,5,24414,56704,2.322601785860572
data/Emotions\Sad\YAF_team_sad.wav,Sad,5,24414,57748,2.3653641353321864
data/Emotions\Sad\YAF_tell_sad.wav,Sad,5,24414,56297,2.3059310231834194
data/Emotions\Sad\YAF_thin_sad.wav,Sad,5,24414,55968,2.2924551486851805
data/Emotions\Sad\YAF_third_sad.wav,Sad,5,24414,55915,2.2902842631277136
data/Emotions\Sad\YAF_thought_sad.wav,Sad,5,24414,53571,2.19427377734087
data/Emotions\Sad\YAF_thumb_sad.wav,Sad,5,24414,52699,2.1585565659048087
data/Emotions\Sad\YAF_time_sad.wav,Sad,5,24414,53327,2.18427951175555
data/Emotions\Sad\YAF_tip_sad.wav,Sad,5,24414,52519,2.1511837470303923
data/Emotions\Sad\YAF_tire_sad.wav,Sad,5,24414,52451,2.1483984599000574
data/Emotions\Sad\YAF_ton_sad.wav,Sad,5,24414,52960,2.1692471532727122
data/Emotions\Sad\YAF_tool_sad.wav,Sad,5,24414,54857,2.246948472188089
data/Emotions\Sad\YAF_tough_sad.wav,Sad,5,24414,53170,2.1778487752928646
data/Emotions\Sad\YAF_turn_sad.wav,Sad,5,24414,53906,2.207995412468256
data/Emotions\Sad\YAF_vine_sad.wav,Sad,5,24414,53399,2.1872286393053164
data/Emotions\Sad\YAF_voice_sad.wav,Sad,5,24414,54477,2.231383632342099
data/Emotions\Sad\YAF_void_sad.wav,Sad,5,24414,60838,2.491930859343
data/Emotions\Sad\YAF_vote_sad.wav,Sad,5,24414,53499,2.1913246497911034
data/Emotions\Sad\YAF_wag_sad.wav,Sad,5,24414,54073,2.21483574997952
data/Emotions\Sad\YAF_walk_sad.wav,Sad,5,24414,58806,2.408699926271811
data/Emotions\Sad\YAF_wash_sad.wav,Sad,5,24414,59177,2.4238961251740805
data/Emotions\Sad\YAF_week_sad.wav,Sad,5,24414,56751,2.3245269107888915
data/Emotions\Sad\YAF_wheat_sad.wav,Sad,5,24414,59139,2.4223396411894815
data/Emotions\Sad\YAF_when_sad.wav,Sad,5,24414,54276,2.223150651265667
data/Emotions\Sad\YAF_which_sad.wav,Sad,5,24414,57528,2.3563529122634552
data/Emotions\Sad\YAF_whip_sad.wav,Sad,5,24414,54988,2.2523142459244694
data/Emotions\Sad\YAF_white_sad.wav,Sad,5,24414,55719,2.2822560825755716
data/Emotions\Sad\YAF_wife_sad.wav,Sad,5,24414,56075,2.2968378799049725
data/Emotions\Sad\YAF_wire_sad.wav,Sad,5,24414,60046,2.459490456295568
data/Emotions\Sad\YAF_witch_sad.wav,Sad,5,24414,54174,2.218972720570165
data/Emotions\Sad\YAF_yearn_sad.wav,Sad,5,24414,52150,2.1360694683378387
data/Emotions\Sad\YAF_yes_sad.wav,Sad,5,24414,54172,2.218890800360449
data/Emotions\Sad\YAF_young_sad.wav,Sad,5,24414,56875,2.329605963791267
data/Emotions\Sad\YAF_youth_sad.wav,Sad,5,24414,57992,2.375358400917506
data/Emotions\Suprised\03-01-08-01-01-01-01.wav,Suprised,6,48000,163363,3.403395833333333
data/Emotions\Suprised\03-01-08-01-01-01-02.wav,Suprised,6,48000,169769,3.5368541666666666
data/Emotions\Suprised\03-01-08-01-01-01-03.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-01-01-01-04.wav,Suprised,6,48000,155356,3.2365833333333334
data/Emotions\Suprised\03-01-08-01-01-01-05.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-01-01-01-06.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-01-01-01-07.wav,Suprised,6,48000,166566,3.470125
data/Emotions\Suprised\03-01-08-01-01-01-08.wav,Suprised,6,48000,177778,3.703708333333333
data/Emotions\Suprised\03-01-08-01-01-01-09.wav,Suprised,6,48000,147347,3.069729166666667
data/Emotions\Suprised\03-01-08-01-01-01-10.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-01-01-01-11.wav,Suprised,6,48000,147347,3.069729166666667
data/Emotions\Suprised\03-01-08-01-01-01-12.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-01-01-13.wav,Suprised,6,48000,163363,3.403395833333333
data/Emotions\Suprised\03-01-08-01-01-01-14.wav,Suprised,6,48000,174575,3.636979166666667
data/Emotions\Suprised\03-01-08-01-01-01-15.wav,Suprised,6,48000,174575,3.636979166666667
data/Emotions\Suprised\03-01-08-01-01-01-16.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-01-01-17.wav,Suprised,6,48000,163363,3.403395833333333
data/Emotions\Suprised\03-01-08-01-01-01-18.wav,Suprised,6,48000,161761,3.3700208333333332
data/Emotions\Suprised\03-01-08-01-01-01-19.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-01-01-01-20.wav,Suprised,6,48000,155356,3.2365833333333334
data/Emotions\Suprised\03-01-08-01-01-01-21.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-01-01-22.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-01-01-23.wav,Suprised,6,48000,156957,3.2699375
data/Emotions\Suprised\03-01-08-01-01-01-24.wav,Suprised,6,48000,158559,3.3033125
data/Emotions\Suprised\03-01-08-01-01-02-01.wav,Suprised,6,48000,156956,3.2699166666666666
data/Emotions\Suprised\03-01-08-01-01-02-02.wav,Suprised,6,48000,169769,3.5368541666666666
data/Emotions\Suprised\03-01-08-01-01-02-03.wav,Suprised,6,48000,161762,3.370041666666667
data/Emotions\Suprised\03-01-08-01-01-02-04.wav,Suprised,6,48000,160160,3.3366666666666664
data/Emotions\Suprised\03-01-08-01-01-02-05.wav,Suprised,6,48000,176176,3.6703333333333332
data/Emotions\Suprised\03-01-08-01-01-02-06.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-01-01-02-07.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-01-02-08.wav,Suprised,6,48000,182582,3.8037916666666667
data/Emotions\Suprised\03-01-08-01-01-02-09.wav,Suprised,6,48000,160160,3.3366666666666664
data/Emotions\Suprised\03-01-08-01-01-02-10.wav,Suprised,6,48000,163364,3.4034166666666668
data/Emotions\Suprised\03-01-08-01-01-02-11.wav,Suprised,6,48000,150550,3.136458333333333
data/Emotions\Suprised\03-01-08-01-01-02-12.wav,Suprised,6,48000,174574,3.6369583333333333
data/Emotions\Suprised\03-01-08-01-01-02-13.wav,Suprised,6,48000,150550,3.136458333333333
data/Emotions\Suprised\03-01-08-01-01-02-14.wav,Suprised,6,48000,171372,3.57025
data/Emotions\Suprised\03-01-08-01-01-02-15.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-01-02-16.wav,Suprised,6,48000,164964,3.43675
data/Emotions\Suprised\03-01-08-01-01-02-17.wav,Suprised,6,48000,174574,3.6369583333333333
data/Emotions\Suprised\03-01-08-01-01-02-18.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-01-02-19.wav,Suprised,6,48000,169769,3.5368541666666666
data/Emotions\Suprised\03-01-08-01-01-02-20.wav,Suprised,6,48000,171372,3.57025
data/Emotions\Suprised\03-01-08-01-01-02-21.wav,Suprised,6,48000,166566,3.470125
data/Emotions\Suprised\03-01-08-01-01-02-22.wav,Suprised,6,48000,171371,3.5702291666666666
data/Emotions\Suprised\03-01-08-01-01-02-23.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-01-01-02-24.wav,Suprised,6,48000,166567,3.4701458333333335
data/Emotions\Suprised\03-01-08-01-02-01-01.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-02-01-02.wav,Suprised,6,48000,172973,3.6036041666666665
data/Emotions\Suprised\03-01-08-01-02-01-03.wav,Suprised,6,48000,153754,3.2032083333333334
data/Emotions\Suprised\03-01-08-01-02-01-04.wav,Suprised,6,48000,174574,3.6369583333333333
data/Emotions\Suprised\03-01-08-01-02-01-05.wav,Suprised,6,48000,147347,3.069729166666667
data/Emotions\Suprised\03-01-08-01-02-01-06.wav,Suprised,6,48000,153754,3.2032083333333334
data/Emotions\Suprised\03-01-08-01-02-01-07.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-02-01-08.wav,Suprised,6,48000,180981,3.7704375
data/Emotions\Suprised\03-01-08-01-02-01-09.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-02-01-10.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-02-01-11.wav,Suprised,6,48000,152152,3.1698333333333335
data/Emotions\Suprised\03-01-08-01-02-01-12.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-02-01-13.wav,Suprised,6,48000,150551,3.1364791666666667
data/Emotions\Suprised\03-01-08-01-02-01-14.wav,Suprised,6,48000,153754,3.2032083333333334
data/Emotions\Suprised\03-01-08-01-02-01-15.wav,Suprised,6,48000,177778,3.703708333333333
data/Emotions\Suprised\03-01-08-01-02-01-16.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-02-01-17.wav,Suprised,6,48000,161762,3.370041666666667
data/Emotions\Suprised\03-01-08-01-02-01-18.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-02-01-19.wav,Suprised,6,48000,196996,4.1040833333333335
data/Emotions\Suprised\03-01-08-01-02-01-20.wav,Suprised,6,48000,150551,3.1364791666666667
data/Emotions\Suprised\03-01-08-01-02-01-21.wav,Suprised,6,48000,166567,3.4701458333333335
data/Emotions\Suprised\03-01-08-01-02-01-22.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-02-01-23.wav,Suprised,6,48000,158558,3.3032916666666665
data/Emotions\Suprised\03-01-08-01-02-01-24.wav,Suprised,6,48000,161762,3.370041666666667
data/Emotions\Suprised\03-01-08-01-02-02-01.wav,Suprised,6,48000,156956,3.2699166666666666
data/Emotions\Suprised\03-01-08-01-02-02-02.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-02-02-03.wav,Suprised,6,48000,171371,3.5702291666666666
data/Emotions\Suprised\03-01-08-01-02-02-04.wav,Suprised,6,48000,164964,3.43675
data/Emotions\Suprised\03-01-08-01-02-02-05.wav,Suprised,6,48000,177777,3.7036875
data/Emotions\Suprised\03-01-08-01-02-02-06.wav,Suprised,6,48000,150550,3.136458333333333
data/Emotions\Suprised\03-01-08-01-02-02-07.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-02-02-08.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-01-02-02-09.wav,Suprised,6,48000,164964,3.43675
data/Emotions\Suprised\03-01-08-01-02-02-10.wav,Suprised,6,48000,166566,3.470125
data/Emotions\Suprised\03-01-08-01-02-02-11.wav,Suprised,6,48000,142542,2.969625
data/Emotions\Suprised\03-01-08-01-02-02-12.wav,Suprised,6,48000,172973,3.6036041666666665
data/Emotions\Suprised\03-01-08-01-02-02-13.wav,Suprised,6,48000,145746,3.036375
data/Emotions\Suprised\03-01-08-01-02-02-14.wav,Suprised,6,48000,158558,3.3032916666666665
data/Emotions\Suprised\03-01-08-01-02-02-15.wav,Suprised,6,48000,161762,3.370041666666667
data/Emotions\Suprised\03-01-08-01-02-02-16.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-02-02-17.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-01-02-02-18.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-01-02-02-19.wav,Suprised,6,48000,147348,3.06975
data/Emotions\Suprised\03-01-08-01-02-02-20.wav,Suprised,6,48000,153753,3.2031875
data/Emotions\Suprised\03-01-08-01-02-02-21.wav,Suprised,6,48000,171371,3.5702291666666666
data/Emotions\Suprised\03-01-08-01-02-02-22.wav,Suprised,6,48000,172973,3.6036041666666665
data/Emotions\Suprised\03-01-08-01-02-02-23.wav,Suprised,6,48000,158559,3.3033125
data/Emotions\Suprised\03-01-08-01-02-02-24.wav,Suprised,6,48000,163363,3.403395833333333
data/Emotions\Suprised\03-01-08-02-01-01-01.wav,Suprised,6,48000,164964,3.43675
data/Emotions\Suprised\03-01-08-02-01-01-02.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-02-01-01-03.wav,Suprised,6,48000,156957,3.2699375
data/Emotions\Suprised\03-01-08-02-01-01-04.wav,Suprised,6,48000,176176,3.6703333333333332
data/Emotions\Suprised\03-01-08-02-01-01-05.wav,Suprised,6,48000,198599,4.137479166666667
data/Emotions\Suprised\03-01-08-02-01-01-06.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-02-01-01-07.wav,Suprised,6,48000,185786,3.8705416666666665
data/Emotions\Suprised\03-01-08-02-01-01-08.wav,Suprised,6,48000,184184,3.8371666666666666
data/Emotions\Suprised\03-01-08-02-01-01-09.wav,Suprised,6,48000,158558,3.3032916666666665
data/Emotions\Suprised\03-01-08-02-01-01-10.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-02-01-01-11.wav,Suprised,6,48000,147347,3.069729166666667
data/Emotions\Suprised\03-01-08-02-01-01-12.wav,Suprised,6,48000,177777,3.7036875
data/Emotions\Suprised\03-01-08-02-01-01-13.wav,Suprised,6,48000,160160,3.3366666666666664
data/Emotions\Suprised\03-01-08-02-01-01-14.wav,Suprised,6,48000,190590,3.970625
data/Emotions\Suprised\03-01-08-02-01-01-15.wav,Suprised,6,48000,161761,3.3700208333333332
data/Emotions\Suprised\03-01-08-02-01-01-16.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-02-01-01-17.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-02-01-01-18.wav,Suprised,6,48000,174575,3.636979166666667
data/Emotions\Suprised\03-01-08-02-01-01-19.wav,Suprised,6,48000,196997,4.104104166666667
data/Emotions\Suprised\03-01-08-02-01-01-20.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-02-01-01-21.wav,Suprised,6,48000,174574,3.6369583333333333
data/Emotions\Suprised\03-01-08-02-01-01-22.wav,Suprised,6,48000,171371,3.5702291666666666
data/Emotions\Suprised\03-01-08-02-01-01-23.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-02-01-01-24.wav,Suprised,6,48000,188989,3.9372708333333333
data/Emotions\Suprised\03-01-08-02-01-02-01.wav,Suprised,6,48000,171371,3.5702291666666666
data/Emotions\Suprised\03-01-08-02-01-02-02.wav,Suprised,6,48000,180981,3.7704375
data/Emotions\Suprised\03-01-08-02-01-02-03.wav,Suprised,6,48000,172973,3.6036041666666665
data/Emotions\Suprised\03-01-08-02-01-02-04.wav,Suprised,6,48000,171371,3.5702291666666666
data/Emotions\Suprised\03-01-08-02-01-02-05.wav,Suprised,6,48000,196997,4.104104166666667
data/Emotions\Suprised\03-01-08-02-01-02-06.wav,Suprised,6,48000,161762,3.370041666666667
data/Emotions\Suprised\03-01-08-02-01-02-07.wav,Suprised,6,48000,174574,3.6369583333333333
data/Emotions\Suprised\03-01-08-02-01-02-08.wav,Suprised,6,48000,177777,3.7036875
data/Emotions\Suprised\03-01-08-02-01-02-09.wav,Suprised,6,48000,156957,3.2699375
data/Emotions\Suprised\03-01-08-02-01-02-10.wav,Suprised,6,48000,163363,3.403395833333333
data/Emotions\Suprised\03-01-08-02-01-02-11.wav,Suprised,6,48000,148949,3.1031041666666668
data/Emotions\Suprised\03-01-08-02-01-02-12.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-02-01-02-13.wav,Suprised,6,48000,158558,3.3032916666666665
data/Emotions\Suprised\03-01-08-02-01-02-14.wav,Suprised,6,48000,177778,3.703708333333333
data/Emotions\Suprised\03-01-08-02-01-02-15.wav,Suprised,6,48000,158558,3.3032916666666665
data/Emotions\Suprised\03-01-08-02-01-02-16.wav,Suprised,6,48000,169769,3.5368541666666666
data/Emotions\Suprised\03-01-08-02-01-02-17.wav,Suprised,6,48000,176176,3.6703333333333332
data/Emotions\Suprised\03-01-08-02-01-02-18.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-02-01-02-19.wav,Suprised,6,48000,222623,4.637979166666667
data/Emotions\Suprised\03-01-08-02-01-02-20.wav,Suprised,6,48000,155356,3.2365833333333334
data/Emotions\Suprised\03-01-08-02-01-02-21.wav,Suprised,6,48000,174575,3.636979166666667
data/Emotions\Suprised\03-01-08-02-01-02-22.wav,Suprised,6,48000,179380,3.7370833333333335
data/Emotions\Suprised\03-01-08-02-01-02-23.wav,Suprised,6,48000,161761,3.3700208333333332
data/Emotions\Suprised\03-01-08-02-01-02-24.wav,Suprised,6,48000,190590,3.970625
data/Emotions\Suprised\03-01-08-02-02-01-01.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-02-02-01-02.wav,Suprised,6,48000,179380,3.7370833333333335
data/Emotions\Suprised\03-01-08-02-02-01-03.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-02-02-01-04.wav,Suprised,6,48000,166566,3.470125
data/Emotions\Suprised\03-01-08-02-02-01-05.wav,Suprised,6,48000,176176,3.6703333333333332
data/Emotions\Suprised\03-01-08-02-02-01-06.wav,Suprised,6,48000,158559,3.3033125
data/Emotions\Suprised\03-01-08-02-02-01-07.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-02-02-01-08.wav,Suprised,6,48000,182582,3.8037916666666667
data/Emotions\Suprised\03-01-08-02-02-01-09.wav,Suprised,6,48000,163363,3.403395833333333
data/Emotions\Suprised\03-01-08-02-02-01-10.wav,Suprised,6,48000,174574,3.6369583333333333
data/Emotions\Suprised\03-01-08-02-02-01-11.wav,Suprised,6,48000,147347,3.069729166666667
data/Emotions\Suprised\03-01-08-02-02-01-12.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-02-02-01-13.wav,Suprised,6,48000,160160,3.3366666666666664
data/Emotions\Suprised\03-01-08-02-02-01-14.wav,Suprised,6,48000,177778,3.703708333333333
data/Emotions\Suprised\03-01-08-02-02-01-15.wav,Suprised,6,48000,153754,3.2032083333333334
data/Emotions\Suprised\03-01-08-02-02-01-16.wav,Suprised,6,48000,171372,3.57025
data/Emotions\Suprised\03-01-08-02-02-01-17.wav,Suprised,6,48000,164965,3.4367708333333336
data/Emotions\Suprised\03-01-08-02-02-01-18.wav,Suprised,6,48000,185786,3.8705416666666665
data/Emotions\Suprised\03-01-08-02-02-01-19.wav,Suprised,6,48000,155356,3.2365833333333334
data/Emotions\Suprised\03-01-08-02-02-01-20.wav,Suprised,6,48000,169769,3.5368541666666666
data/Emotions\Suprised\03-01-08-02-02-01-21.wav,Suprised,6,48000,166567,3.4701458333333335
data/Emotions\Suprised\03-01-08-02-02-01-22.wav,Suprised,6,48000,177778,3.703708333333333
data/Emotions\Suprised\03-01-08-02-02-01-23.wav,Suprised,6,48000,160160,3.3366666666666664
data/Emotions\Suprised\03-01-08-02-02-01-24.wav,Suprised,6,48000,176176,3.6703333333333332
data/Emotions\Suprised\03-01-08-02-02-02-01.wav,Suprised,6,48000,156957,3.2699375
data/Emotions\Suprised\03-01-08-02-02-02-02.wav,Suprised,6,48000,182583,3.8038125
data/Emotions\Suprised\03-01-08-02-02-02-03.wav,Suprised,6,48000,155355,3.2365625
data/Emotions\Suprised\03-01-08-02-02-02-04.wav,Suprised,6,48000,169769,3.5368541666666666
data/Emotions\Suprised\03-01-08-02-02-02-05.wav,Suprised,6,48000,169770,3.536875
data/Emotions\Suprised\03-01-08-02-02-02-06.wav,Suprised,6,48000,153754,3.2032083333333334
data/Emotions\Suprised\03-01-08-02-02-02-07.wav,Suprised,6,48000,166566,3.470125
data/Emotions\Suprised\03-01-08-02-02-02-08.wav,Suprised,6,48000,185786,3.8705416666666665
data/Emotions\Suprised\03-01-08-02-02-02-09.wav,Suprised,6,48000,164964,3.43675
data/Emotions\Suprised\03-01-08-02-02-02-10.wav,Suprised,6,48000,168168,3.5035
data/Emotions\Suprised\03-01-08-02-02-02-11.wav,Suprised,6,48000,147347,3.069729166666667
data/Emotions\Suprised\03-01-08-02-02-02-12.wav,Suprised,6,48000,176176,3.6703333333333332
data/Emotions\Suprised\03-01-08-02-02-02-13.wav,Suprised,6,48000,158558,3.3032916666666665
data/Emotions\Suprised\03-01-08-02-02-02-14.wav,Suprised,6,48000,179379,3.7370625
data/Emotions\Suprised\03-01-08-02-02-02-15.wav,Suprised,6,48000,160160,3.3366666666666664
